step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
130,PAYMENT,20070.48,C1168383957,0.0,0.0,M734089488,0.0,0.0,0,0
492,TRANSFER,381249.25,C1752364396,0.0,0.0,C1408722767,1459572.19,1840821.45,0,0
11,PAYMENT,8462.16,C1174846125,0.0,0.0,M637819042,0.0,0.0,0,0
178,PAYMENT,7522.92,C1795418715,78023.54,70500.62,M841819965,0.0,0.0,0,0
138,PAYMENT,35750.47,C1512267253,0.0,0.0,M586119639,0.0,0.0,0,0
16,PAYMENT,2361.83,C260978837,0.0,0.0,M797485262,0.0,0.0,0,0
258,CASH_OUT,154440.87,C613714391,0.0,0.0,C1684444817,158064.0,0.0,0,0
201,CASH_IN,138188.42,C881002549,4295192.4,4433380.82,C1894639323,621915.72,483727.3,0,0
17,CASH_OUT,179221.65,C971151376,0.0,0.0,C2121251932,553976.63,733198.27,0,0
400,PAYMENT,51058.18,C383676604,11416.0,0.0,M1816578075,0.0,0.0,0,0
383,PAYMENT,8.39,C2132735938,0.0,0.0,M319625029,0.0,0.0,0,0
371,CASH_OUT,34365.12,C133986219,0.0,0.0,C1956029773,155668.22,190033.34,0,0
232,CASH_OUT,688448.58,C109805760,20236.0,0.0,C1226093330,1467765.82,2156214.4,0,0
259,CASH_OUT,165268.46,C2071342879,0.0,0.0,C1004302587,2468321.33,2633589.79,0,0
187,PAYMENT,8774.52,C1664516059,321644.94,312870.42,M1387374203,0.0,0.0,0,0
380,CASH_OUT,138178.09,C1747908739,0.0,0.0,C31657605,356636.92,494815.01,0,0
349,CASH_IN,198021.82,C1416135313,21684.0,219705.82,C1417140134,0.0,0.0,0,0
254,CASH_OUT,226101.73,C1213680230,0.0,0.0,C330226144,7841110.8,8067212.53,0,0
178,PAYMENT,411.44,C1454824547,101778.0,101366.56,M1285176929,0.0,0.0,0,0
163,CASH_IN,184868.31,C905291576,52023.0,236891.31,C360625359,1143308.94,958440.62,0,0
145,TRANSFER,1767886.02,C1544286887,1767886.02,0.0,C436837170,0.0,0.0,1,0
140,PAYMENT,6232.52,C31378036,719593.48,713360.96,M1157959657,0.0,0.0,0,0
185,CASH_OUT,127657.86,C607872005,0.0,0.0,C260168146,353584.96,481242.82,0,0
352,CASH_OUT,354929.24,C824162538,173201.0,0.0,C589677373,3272213.74,3627142.98,0,0
95,PAYMENT,5288.94,C100748696,420603.0,415314.06,M1837631995,0.0,0.0,0,0
130,CASH_IN,253033.14,C1683752068,321615.0,574648.14,C180656543,79488.12,0.0,0,0
207,PAYMENT,30761.19,C73173589,0.0,0.0,M1941770477,0.0,0.0,0,0
133,PAYMENT,12074.18,C502400282,0.0,0.0,M2107171109,0.0,0.0,0,0
522,PAYMENT,15621.98,C1432020908,0.0,0.0,M1979585886,0.0,0.0,0,0
303,CASH_OUT,412044.07,C248574519,0.0,0.0,C449612745,481460.17,893504.24,0,0
301,CASH_OUT,133027.88,C1021100132,27144.0,0.0,C1134760074,220791.5,353819.38,0,0
538,PAYMENT,19763.98,C1629919142,16727.59,0.0,M127283589,0.0,0.0,0,0
279,TRANSFER,227158.15,C1480074030,162315.0,0.0,C1284609923,0.0,227158.15,0,0
37,CASH_OUT,442209.39,C969002890,0.0,0.0,C338659932,3232166.68,3481845.62,0,0
355,CASH_OUT,177216.73,C1470124097,0.0,0.0,C1525696737,1035903.59,1213120.32,0,0
251,CASH_OUT,166960.07,C1296588233,0.0,0.0,C2081294182,1282495.0,1449455.08,0,0
186,PAYMENT,463.68,C572439972,380441.22,379977.54,M1272279719,0.0,0.0,0,0
399,CASH_OUT,48968.86,C785350018,603.0,0.0,C1454734078,1694453.93,1743422.79,0,0
47,PAYMENT,18178.17,C549921125,52448.0,34269.83,M1062182212,0.0,0.0,0,0
208,PAYMENT,8172.4,C1793184389,129247.0,121074.6,M1071888207,0.0,0.0,0,0
163,PAYMENT,9640.76,C888226555,254403.13,244762.37,M1655408827,0.0,0.0,0,0
228,CASH_IN,314941.0,C356789082,67152.0,382093.0,C854641528,7029689.48,6714748.48,0,0
283,CASH_OUT,138529.75,C522904504,0.0,0.0,C1498574559,295478.18,434007.93,0,0
12,CASH_IN,286353.22,C1069928792,61415.0,347768.22,C925285469,0.0,0.0,0,0
35,CASH_IN,46863.89,C830772393,850.0,47713.89,C901264886,66666.92,19803.03,0,0
10,PAYMENT,20972.74,C1523616238,36983.0,16010.26,M445426764,0.0,0.0,0,0
184,PAYMENT,12121.71,C531303821,99915.0,87793.29,M375094602,0.0,0.0,0,0
397,CASH_OUT,23952.54,C1537171146,0.0,0.0,C2137903283,2027067.69,2051020.22,0,0
599,CASH_OUT,26173.64,C140508825,0.0,0.0,C1998982322,2127929.19,2154102.83,0,0
11,CASH_IN,208650.8,C772123460,2999400.36,3208051.15,C803330617,599603.73,390952.94,0,0
119,PAYMENT,21735.69,C1921267663,265059.95,243324.26,M1789736939,0.0,0.0,0,0
395,CASH_IN,392520.08,C1474962123,49553.0,442073.08,C1873222740,0.0,0.0,0,0
43,CASH_IN,3140.58,C2011142231,9894401.49,9897542.07,C309572367,1496828.83,1493688.25,0,0
619,PAYMENT,6816.54,C441547778,0.0,0.0,M1402220599,0.0,0.0,0,0
544,PAYMENT,5009.03,C356568501,0.0,0.0,M317606335,0.0,0.0,0,0
41,CASH_IN,53388.17,C1523492082,542859.45,596247.62,C514455949,4540666.63,4487278.46,0,0
312,PAYMENT,3063.72,C1835281660,0.0,0.0,M518842979,0.0,0.0,0,0
19,CASH_OUT,17258.48,C1148277846,0.0,0.0,C1798083766,4174177.31,5917523.21,0,0
379,CASH_OUT,177097.59,C925945124,18437.0,0.0,C566418848,0.0,177097.59,0,0
189,CASH_IN,170722.38,C1719821412,22328.0,193050.38,C921099964,4201981.33,4031258.95,0,0
17,CASH_OUT,182265.92,C1353359020,34778.0,0.0,C444685031,6374425.18,6556691.1,0,0
347,CASH_IN,23832.75,C732302754,1314.0,25146.75,C1460939607,286987.26,263154.51,0,0
307,PAYMENT,1400.5,C1338147953,0.0,0.0,M926992465,0.0,0.0,0,0
395,DEBIT,1255.68,C1327744407,0.0,0.0,C1449280981,3182492.4,3183748.08,0,0
398,CASH_OUT,70276.38,C1370748182,0.0,0.0,C747468789,1458010.67,1528287.05,0,0
16,PAYMENT,3942.26,C1429018995,0.0,0.0,M523692779,0.0,0.0,0,0
225,CASH_OUT,27031.55,C227888099,0.0,0.0,C540247236,580778.66,607810.21,0,0
166,PAYMENT,27687.68,C1032257586,0.0,0.0,M158013331,0.0,0.0,0,0
383,CASH_OUT,4961093.21,C1283767836,4961093.21,0.0,C1198859415,0.0,4961093.21,1,0
189,TRANSFER,165207.91,C1766384320,0.0,0.0,C496602597,2291146.06,2456353.97,0,0
688,CASH_OUT,140499.47,C702171529,39886.0,0.0,C2030859937,33060.03,173559.5,0,0
396,PAYMENT,34194.54,C311355500,0.0,0.0,M1367293826,0.0,0.0,0,0
394,CASH_OUT,383680.19,C2034468811,0.0,0.0,C1512661744,4380979.97,4764660.16,0,0
307,PAYMENT,12555.27,C2077779536,0.0,0.0,M1130317975,0.0,0.0,0,0
394,CASH_OUT,267292.77,C1341099820,12669.0,0.0,C1501849594,14105.63,281398.4,0,0
371,CASH_OUT,135836.21,C1646413392,0.0,0.0,C361761396,2583871.74,2719707.96,0,0
399,CASH_OUT,383946.87,C1197218881,10653.0,0.0,C1284891258,684858.26,1068805.13,0,0
40,CASH_OUT,391827.78,C468078516,144.0,0.0,C1738287352,201010.63,592838.41,0,0
281,CASH_OUT,11547.74,C736011462,0.0,0.0,C1516499250,138414.59,149962.34,0,0
377,CASH_OUT,264325.98,C1530234806,0.0,0.0,C1061913801,746054.16,1010380.14,0,0
352,CASH_IN,410287.06,C1155780845,3970819.41,4381106.47,C661773095,14447793.28,14037506.22,0,0
179,CASH_IN,176562.49,C29904618,2259964.54,2436527.02,C559840370,2567936.29,2391373.81,0,0
205,CASH_IN,165589.87,C2113070177,403208.75,568798.61,C441994783,765779.13,1508984.37,0,0
326,CASH_OUT,66707.66,C908960154,23220.0,0.0,C1513912570,348298.15,415005.81,0,0
33,CASH_OUT,174885.32,C106901022,0.0,0.0,C387569819,209733.44,384618.76,0,0
42,CASH_IN,939.85,C1382922593,349969.0,350908.85,C583197603,8906.82,7966.97,0,0
356,PAYMENT,6474.3,C1733310109,51408.1,44933.81,M178821864,0.0,0.0,0,0
287,TRANSFER,1203986.45,C836000662,0.0,0.0,C1891412311,6472583.79,7676570.24,0,0
43,CASH_IN,315607.41,C1726596929,70138.0,385745.41,C74454516,0.0,0.0,0,0
588,PAYMENT,12660.87,C601648119,22812.0,10151.13,M903443856,0.0,0.0,0,0
205,CASH_OUT,358731.67,C1131704051,0.0,0.0,C2103029245,2780176.34,3141127.76,0,0
610,PAYMENT,5589.85,C1544043933,0.0,0.0,M1938266161,0.0,0.0,0,0
39,CASH_IN,10703.42,C1779020291,9864239.72,9874943.13,C1820528317,2010378.99,1999675.57,0,0
283,CASH_IN,272837.13,C886794662,129165.07,402002.21,C366782799,2310342.92,2037505.79,0,0
550,CASH_OUT,77380.14,C729461584,0.0,0.0,C575662398,97492.46,174872.6,0,0
208,CASH_OUT,108716.06,C931521264,7038.0,0.0,C1762794056,0.0,108716.06,0,0
565,PAYMENT,24431.13,C1222955712,33186.3,8755.16,M2071786158,0.0,0.0,0,0
573,PAYMENT,1181.02,C2102940719,1353.0,171.98,M1466828503,0.0,0.0,0,0
355,PAYMENT,13691.91,C687994262,97582.05,83890.15,M418975346,0.0,0.0,0,0
273,CASH_IN,32484.88,C1766011317,21223287.96,21255772.85,C708417855,529556.39,497071.51,0,0
235,CASH_OUT,260438.25,C953675090,0.0,0.0,C161208241,2752418.75,3012857.0,0,0
1,CASH_IN,126950.91,C356005505,1997212.32,2124163.23,C22805895,1091231.39,483173.63,0,0
330,PAYMENT,3364.58,C551843833,0.0,0.0,M761595395,0.0,0.0,0,0
139,CASH_IN,309238.25,C2019688890,2453326.18,2762564.43,C1552048861,2134313.78,1825075.53,0,0
325,CASH_IN,96066.2,C2111736827,778473.67,874539.87,C1498010608,224580.66,128514.46,0,0
122,PAYMENT,909.32,C330137666,67.0,0.0,M1110952090,0.0,0.0,0,0
351,TRANSFER,1807043.68,C303790758,0.0,0.0,C1592714939,2270663.41,4077707.08,0,0
254,CASH_OUT,316254.35,C1638965102,318360.0,2105.65,C1410630304,30323.97,346578.33,0,0
252,PAYMENT,13538.8,C835240491,11648.0,0.0,M797370584,0.0,0.0,0,0
17,CASH_IN,201835.83,C1674961359,39037.0,240872.83,C1795824617,94274.22,0.0,0,0
18,CASH_IN,78951.95,C257154249,3550061.2,3629013.16,C314330552,4770428.98,4691477.03,0,0
178,CASH_OUT,375297.66,C2095212735,71175.0,0.0,C1835350880,269540.03,644837.69,0,0
94,CASH_IN,165695.32,C622769082,3590015.39,3755710.71,C1611115758,281137.88,115442.56,0,0
11,PAYMENT,40689.81,C1664225280,0.0,0.0,M1221593084,0.0,0.0,0,0
203,CASH_OUT,249284.64,C714810445,208375.0,0.0,C199334971,782859.1,1032143.74,0,0
397,CASH_OUT,52689.13,C2024128077,52689.13,0.0,C221905096,160085.29,212774.42,1,0
259,CASH_IN,11922.96,C1857326417,54087.0,66009.96,C1384054879,0.0,0.0,0,0
236,PAYMENT,9618.14,C1561423318,20759.0,11140.86,M1170254189,0.0,0.0,0,0
155,PAYMENT,17934.9,C1326533372,51342.0,33407.1,M1124012978,0.0,0.0,0,0
182,CASH_IN,532284.57,C250765166,7296.0,539580.57,C1018514061,222842.8,0.0,0,0
359,TRANSFER,208974.47,C269018190,123.0,0.0,C740710888,6899646.07,7108620.54,0,0
285,PAYMENT,4792.22,C1060139357,13286.0,8493.78,M1626146586,0.0,0.0,0,0
235,TRANSFER,353685.74,C321325775,0.0,0.0,C1494894937,8252004.72,8605690.47,0,0
350,PAYMENT,14721.07,C1143604153,5074.0,0.0,M2095184184,0.0,0.0,0,0
379,PAYMENT,6945.98,C1693222575,50168.0,43222.02,M1929509215,0.0,0.0,0,0
504,CASH_OUT,1380940.73,C1061974347,1380940.73,0.0,C2132628284,185939.03,1566879.76,1,0
210,CASH_IN,49654.27,C440604347,13745322.24,13794976.51,C1274560939,495201.15,445546.88,0,0
255,CASH_IN,196706.38,C594167629,26822184.38,27018890.76,C618713432,5362971.27,5166264.89,0,0
137,PAYMENT,11157.57,C659125583,0.0,0.0,M1469204338,0.0,0.0,0,0
349,CASH_IN,58930.84,C374928039,1186556.61,1245487.45,C1768783338,91973.49,33042.65,0,0
11,PAYMENT,12955.8,C1539890340,230107.0,217151.2,M945053513,0.0,0.0,0,0
252,CASH_OUT,67937.83,C1665442205,508014.0,440076.17,C797313282,0.0,67937.83,0,0
401,TRANSFER,125822.44,C675569506,125822.44,0.0,C631063987,0.0,0.0,1,0
207,PAYMENT,17954.02,C1694224396,4164.92,0.0,M884078060,0.0,0.0,0,0
156,CASH_IN,50079.64,C2052917707,89239.0,139318.64,C234976325,3984946.89,3934867.26,0,0
277,CASH_IN,47812.71,C559242450,5893640.59,5941453.3,C800554100,119716.65,71903.94,0,0
396,CASH_IN,201214.48,C674987023,11915169.81,12116384.3,C1530054645,2528337.5,2327123.01,0,0
178,CASH_IN,543908.95,C269847282,9001.0,552909.95,C1201437152,0.0,0.0,0,0
137,PAYMENT,1540.69,C827652762,126460.0,124919.31,M2115723405,0.0,0.0,0,0
36,CASH_IN,228876.03,C1177620726,6763010.13,6991886.16,C876369005,509568.96,280692.93,0,0
403,CASH_OUT,100245.59,C874209678,0.0,0.0,C2025695742,1272968.96,1373214.54,0,0
306,CASH_IN,7835.15,C1058392231,10130.0,17965.15,C2062573438,2492921.08,2485085.93,0,0
140,CASH_IN,101289.51,C582057178,7241418.22,7342707.73,C275212825,382685.15,281395.65,0,0
162,CASH_OUT,183806.32,C691771226,19391.0,0.0,C1416312719,382572.19,566378.51,0,0
234,CASH_IN,53921.18,C1735090333,1137681.64,1191602.83,C780144139,2101714.08,2047792.9,0,0
352,CASH_OUT,95466.86,C1758834838,29519.0,0.0,C997511308,0.0,95466.86,0,0
350,CASH_IN,260761.88,C1877521617,42732.0,303493.88,C1371105366,0.0,0.0,0,0
138,PAYMENT,621.44,C690442761,158319.43,157697.99,M672790234,0.0,0.0,0,0
54,CASH_OUT,438224.6,C1238831225,438224.6,0.0,C296924123,320697.46,758922.05,1,0
210,CASH_OUT,88674.72,C1510530019,0.0,0.0,C1077708575,1269979.94,1358654.66,0,0
36,PAYMENT,28069.24,C970123075,504910.0,476840.76,M222321999,0.0,0.0,0,0
34,TRANSFER,172515.26,C1079987458,0.0,0.0,C682995082,2352146.64,2698009.05,0,0
350,TRANSFER,117326.12,C881414235,36862.0,0.0,C257884050,13629499.98,13746826.1,0,0
138,CASH_OUT,327600.38,C1658852927,41695.0,0.0,C487259457,2471397.94,2798998.31,0,0
355,CASH_OUT,384508.46,C293086250,0.0,0.0,C158816001,849846.93,1234355.39,0,0
322,CASH_IN,203679.19,C1242324382,11304.0,214983.19,C707543055,33842.33,0.0,0,0
369,CASH_IN,83424.31,C472367128,5890704.13,5974128.44,C888093970,2070268.34,1986844.04,0,0
326,CASH_IN,81710.37,C1195160343,134398.0,216108.37,C9896045,92977.17,11266.79,0,0
380,CASH_OUT,157368.54,C1862746047,0.0,0.0,C91920221,3037983.33,3195351.87,0,0
156,CASH_OUT,174094.05,C228125583,0.0,0.0,C1317872494,912332.06,1086426.11,0,0
395,PAYMENT,46627.9,C680062523,0.0,0.0,M585375996,0.0,0.0,0,0
134,CASH_OUT,151289.37,C1147546568,0.0,0.0,C2019615110,2051510.74,2202800.11,0,0
212,PAYMENT,6764.26,C1502466602,687.0,0.0,M1967690884,0.0,0.0,0,0
188,TRANSFER,218114.73,C1006234534,52190.0,0.0,C1182777172,0.0,218114.73,0,0
252,PAYMENT,14842.26,C1091035709,32048.45,17206.19,M1219660595,0.0,0.0,0,0
330,PAYMENT,23217.54,C1368434197,0.0,0.0,M863165150,0.0,0.0,0,0
595,PAYMENT,5733.6,C1127215034,20870.0,15136.4,M1967813045,0.0,0.0,0,0
161,CASH_OUT,262531.16,C1625325213,94861.0,0.0,C602033095,0.0,262531.16,0,0
45,PAYMENT,5974.73,C985871763,0.0,0.0,M1902503098,0.0,0.0,0,0
283,CASH_OUT,61145.65,C448309103,38026.0,0.0,C1489654994,0.0,61145.65,0,0
11,CASH_OUT,254494.05,C1404883387,0.0,0.0,C1561140816,464803.65,719297.7,0,0
732,CASH_OUT,1157971.07,C1123625591,1157971.07,0.0,C355172230,2974237.06,4132208.13,1,0
256,PAYMENT,1014.64,C277997755,33949.0,32934.36,M352075452,0.0,0.0,0,0
305,TRANSFER,1901476.77,C2107779641,493408.0,0.0,C950980214,1574271.84,3475748.61,0,0
301,CASH_OUT,408724.54,C629384731,408724.54,0.0,C1039886956,0.0,408724.54,1,0
394,CASH_OUT,201247.25,C1380307239,201247.25,0.0,C1910018633,1296099.23,1497346.48,1,0
298,CASH_IN,35466.42,C821979542,2048576.7,2084043.12,C1803470963,159549.33,124082.91,0,0
298,CASH_IN,81621.89,C776527639,192798.39,274420.28,C477433320,3229690.68,3148068.8,0,0
256,PAYMENT,10449.98,C2045081335,0.0,0.0,M1240199026,0.0,0.0,0,0
277,CASH_OUT,28196.52,C950346572,205998.0,177801.48,C1678234679,136928.96,165125.48,0,0
261,PAYMENT,2722.77,C1805567347,0.0,0.0,M1872202087,0.0,0.0,0,0
401,CASH_IN,14549.91,C1440619256,5134617.14,5149167.05,C1302657535,119593.03,105043.12,0,0
133,CASH_IN,120287.94,C749056708,1666154.29,1786442.23,C1338686176,4554705.75,4434417.81,0,0
408,PAYMENT,1192.43,C110569777,10112.0,8919.57,M1108279460,0.0,0.0,0,0
379,PAYMENT,15537.43,C1194056003,35937.18,20399.75,M1117771343,0.0,0.0,0,0
271,TRANSFER,5926745.36,C393546828,5926745.36,0.0,C516790131,0.0,0.0,1,0
333,PAYMENT,7576.12,C891003101,11529.0,3952.88,M140367508,0.0,0.0,0,0
209,TRANSFER,1516823.73,C117228585,1516823.73,0.0,C750076858,0.0,0.0,1,0
140,CASH_IN,36861.91,C743946648,2830823.08,2867684.99,C203008558,606068.86,569206.95,0,0
379,PAYMENT,6198.06,C535340561,279542.0,273343.94,M404168993,0.0,0.0,0,0
297,CASH_IN,18518.59,C793345855,10073964.13,10092482.72,C595845777,805468.94,786950.35,0,0
330,CASH_OUT,187887.89,C674291623,0.0,0.0,C1802942105,597274.47,785162.36,0,0
235,TRANSFER,188684.82,C2137024272,0.0,0.0,C1054174966,393013.1,581697.92,0,0
545,PAYMENT,57569.51,C655692594,11656.0,0.0,M344445756,0.0,0.0,0,0
209,CASH_IN,50446.68,C292437453,1880614.92,1931061.6,C789067205,75861.58,25414.9,0,0
210,CASH_OUT,175306.45,C1426959507,0.0,0.0,C1312227882,1759747.52,1935053.97,0,0
258,PAYMENT,4936.68,C1776158939,138338.0,133401.32,M1974317380,0.0,0.0,0,0
668,CASH_OUT,1576531.53,C2000069930,1576531.53,0.0,C1345448010,0.0,1576531.53,1,0
12,TRANSFER,547234.29,C235432209,149323.0,0.0,C1634702191,1042369.47,1241994.38,0,0
38,CASH_OUT,79198.44,C1956585676,0.0,0.0,C1856866525,1682353.91,1761552.35,0,0
39,PAYMENT,1555.53,C220455249,0.0,0.0,M1106104274,0.0,0.0,0,0
153,CASH_OUT,192033.94,C139064393,7564.0,0.0,C1835230812,240696.95,432730.89,0,0
256,CASH_IN,190444.52,C1693734574,360.0,190804.52,C536207585,0.0,0.0,0,0
328,CASH_OUT,49939.64,C1436202324,262.0,0.0,C2121672304,74139.08,124078.72,0,0
596,CASH_OUT,204721.27,C357911107,204721.27,0.0,C1450973124,0.0,204721.27,1,0
34,CASH_OUT,22800.41,C352486546,0.0,0.0,C1114929268,525173.79,547974.2,0,0
404,PAYMENT,26276.22,C688768491,227103.52,200827.3,M1795311891,0.0,0.0,0,0
133,PAYMENT,47151.54,C1137491915,118712.17,71560.63,M1500147293,0.0,0.0,0,0
401,CASH_OUT,35767.52,C751232979,0.0,0.0,C1361842171,1138098.95,1173866.47,0,0
298,CASH_OUT,332245.92,C1830730223,23567.0,0.0,C664427939,0.0,332245.92,0,0
235,CASH_IN,51961.22,C2102559677,7087.0,59048.22,C1523335906,0.0,0.0,0,0
48,PAYMENT,8208.84,C1212148611,2398.0,0.0,M395055415,0.0,0.0,0,0
299,CASH_IN,297906.38,C1078690748,52802.0,350708.38,C1344207834,0.0,0.0,0,0
138,PAYMENT,2593.1,C417314173,0.0,0.0,M1901547711,0.0,0.0,0,0
132,CASH_IN,256687.81,C910427131,10106.0,266793.81,C1140337572,0.0,0.0,0,0
136,TRANSFER,428188.11,C1915503195,0.0,0.0,C1794850083,471787.84,1201833.56,0,0
353,PAYMENT,4366.02,C210195067,65430.0,61063.98,M1836947062,0.0,0.0,0,0
260,CASH_IN,183940.07,C513400073,4491294.46,4675234.53,C386661546,541920.79,357980.71,0,0
360,TRANSFER,3110785.86,C1725684016,0.0,0.0,C919567212,13609334.74,16720120.6,0,0
33,CASH_OUT,362714.96,C1976016501,6523.76,0.0,C1364913072,6197402.09,6560117.04,0,0
285,PAYMENT,4308.23,C1509435543,21679.0,17370.77,M2098583067,0.0,0.0,0,0
572,CASH_OUT,82504.16,C364720575,82504.16,0.0,C911165143,190860.62,273364.78,1,0
161,CASH_IN,322197.28,C174506546,485.0,322682.28,C707131406,1892714.59,1410663.81,0,0
398,PAYMENT,5873.42,C387107927,53047.18,47173.76,M199563455,0.0,0.0,0,0
119,CASH_OUT,1082718.08,C1700746062,1082718.08,0.0,C2094758732,0.0,1082718.08,1,0
167,CASH_OUT,154149.92,C711282389,123993.0,0.0,C1663840802,3445016.02,3599165.94,0,0
328,PAYMENT,45943.35,C1607640948,530.0,0.0,M453058302,0.0,0.0,0,0
377,TRANSFER,822495.15,C285707452,0.0,0.0,C122821255,1186860.32,2009355.47,0,0
686,CASH_IN,144990.92,C66121649,43970.0,188960.92,C587539024,53370.92,0.0,0,0
205,CASH_IN,106374.03,C533106496,640065.75,746439.78,C1562402994,287181.16,180807.13,0,0
403,PAYMENT,7351.31,C1302845145,51222.0,43870.69,M1945948486,0.0,0.0,0,0
398,CASH_OUT,3977.87,C1588860395,37769.0,33791.13,C1582224580,0.0,3977.87,0,0
335,TRANSFER,2768828.41,C1871543991,0.0,0.0,C1153425780,4760216.74,7529045.15,0,0
46,PAYMENT,5962.64,C375343595,1187.0,0.0,M2079490698,0.0,0.0,0,0
303,PAYMENT,55357.01,C930002908,0.0,0.0,M1734125409,0.0,0.0,0,0
542,CASH_OUT,302180.65,C1882677203,0.0,0.0,C891827190,1896505.7,2198686.35,0,0
261,CASH_IN,167706.43,C1170479917,0.0,167706.43,C1481193175,1902325.23,1734618.81,0,0
258,PAYMENT,2385.56,C1054502871,0.0,0.0,M535544207,0.0,0.0,0,0
10,PAYMENT,3950.45,C1359750083,0.0,0.0,M2117228884,0.0,0.0,0,0
404,CASH_IN,149836.18,C17380989,11290.0,161126.18,C125552712,1297441.97,1147605.79,0,0
378,PAYMENT,11684.63,C840409144,447.0,0.0,M1328391526,0.0,0.0,0,0
137,CASH_OUT,124721.53,C492036856,258760.0,134038.47,C1878266978,1574077.37,1698798.9,0,0
374,CASH_OUT,101439.21,C682431853,45728.36,0.0,C716378745,914635.57,1016074.78,0,0
233,CASH_IN,64842.75,C1018704338,9477004.08,9541846.83,C1379731525,172688.47,107845.72,0,0
507,TRANSFER,10000000.0,C1386014813,17239986.95,7239986.95,C407821637,0.0,0.0,1,0
18,CASH_OUT,230960.0,C421559992,115827.0,0.0,C290865717,1801729.18,1854278.03,0,0
211,TRANSFER,271809.9,C846750050,39006.52,0.0,C787931472,1060170.61,1331980.51,0,0
236,CASH_OUT,120149.29,C1639831582,0.0,0.0,C770733916,2206757.44,2326906.73,0,0
35,CASH_IN,249576.69,C277520063,632.0,250208.69,C1521668510,40401.56,0.0,0,0
9,CASH_OUT,149241.71,C623424308,1333.0,0.0,C1199213870,22045.0,171286.71,0,0
398,CASH_IN,174519.59,C1847165485,650.0,175169.59,C958990535,331828.82,157309.22,0,0
130,PAYMENT,711.04,C101871679,0.0,0.0,M1832956864,0.0,0.0,0,0
400,PAYMENT,14431.2,C610813865,5943.34,0.0,M647869637,0.0,0.0,0,0
382,PAYMENT,19578.16,C1212058932,5091.0,0.0,M1939241887,0.0,0.0,0,0
187,CASH_OUT,1561.78,C584261404,0.0,0.0,C166243665,139168.9,140730.68,0,0
397,CASH_IN,110879.04,C1601997157,10776.0,121655.04,C1134955533,241969.29,131090.25,0,0
180,CASH_IN,409183.45,C1623864297,6441.0,415624.45,C571163924,0.0,0.0,0,0
351,PAYMENT,3361.46,C1402611552,30590.0,27228.54,M799316967,0.0,0.0,0,0
182,CASH_IN,29849.22,C635356382,301312.6,331161.82,C1885557847,7135135.72,7105286.5,0,0
322,CASH_IN,32952.46,C346564353,506442.0,539394.46,C117706499,0.0,0.0,0,0
154,PAYMENT,2479.5,C982033387,7004.0,4524.5,M2102031083,0.0,0.0,0,0
350,PAYMENT,28861.56,C762398530,2013.0,0.0,M1123008169,0.0,0.0,0,0
161,CASH_IN,152264.79,C403400411,7311799.52,7464064.31,C42980817,425233.96,272969.17,0,0
326,DEBIT,3275.51,C1984309282,130.0,0.0,C1899697714,11075.17,14350.68,0,0
44,CASH_IN,106098.69,C978977487,7061.0,113159.69,C630921936,485368.38,379269.69,0,0
351,PAYMENT,5745.26,C2013664611,5059.0,0.0,M869425741,0.0,0.0,0,0
260,PAYMENT,8318.03,C574418419,18688.73,10370.7,M1329095867,0.0,0.0,0,0
297,CASH_OUT,126373.25,C975284917,0.0,0.0,C1862636901,691651.07,818024.32,0,0
232,TRANSFER,263264.99,C1008808367,0.0,0.0,C22992294,605620.96,868885.95,0,0
134,PAYMENT,6428.63,C1593760099,49444.0,43015.37,M1686982170,0.0,0.0,0,0
185,CASH_OUT,15492.38,C1296835495,0.0,0.0,C210671765,662322.98,677815.36,0,0
17,CASH_OUT,95118.03,C1653691682,82364.0,0.0,C1504836720,904523.56,999641.59,0,0
350,PAYMENT,672.76,C615234233,0.0,0.0,M1849875134,0.0,0.0,0,0
374,CASH_OUT,180762.48,C1953064316,0.0,0.0,C763591132,792041.16,972803.64,0,0
250,CASH_OUT,111154.51,C1024749581,138523.0,27368.49,C1534022306,461674.94,572829.45,0,0
230,CASH_OUT,52151.8,C1343620738,0.0,0.0,C189733172,90577.87,142729.68,0,0
231,CASH_OUT,186113.07,C1894850849,10623.0,0.0,C893563538,99112.27,285225.33,0,0
163,CASH_OUT,285918.58,C672165053,7078.0,0.0,C1628601380,0.0,285918.58,0,0
18,CASH_OUT,65210.83,C126173056,0.0,0.0,C1035275986,306725.24,1070267.81,0,0
36,CASH_OUT,126860.4,C1089075319,9730.0,0.0,C2142836681,60054.45,366272.62,0,0
404,CASH_IN,90155.97,C825962689,41680.0,131835.97,C999723480,388436.76,298280.79,0,0
393,CASH_OUT,165955.24,C1071436269,110166.0,0.0,C642673340,219381.19,385336.42,0,0
16,CASH_IN,153968.26,C90161735,18688918.55,18842886.81,C310787055,335575.49,181607.23,0,0
42,TRANSFER,513870.64,C545142751,115780.44,0.0,C1503350940,62416.82,576287.46,0,0
282,PAYMENT,6340.88,C541168783,0.0,0.0,M242006095,0.0,0.0,0,0
135,CASH_OUT,7927.06,C2071408487,7927.06,0.0,C1313763244,0.0,7927.06,1,0
297,TRANSFER,93035.97,C1136934347,0.0,0.0,C670194155,511905.1,604941.07,0,0
